Crank Radius,Link Length,Offset,Max Force,Max Torque,Max Velocity,Max Acceleration,Peak Power,Min Link Height,Min Link Width,Min Crank Height,Min Crank Width,Min Pin Diameter,Return Ratio,System Area,Stroke,System Weight,System Volume,Optimization Score
0.1185000000,0.1505000000,0.0265000000,6.2183013549,0.2299141560,0.4381078094,4.2028002523,0.7222966234,0.0022540000,0.0011270000,0.0025520000,0.0012760000,0.0006007500,1.7746319042,0.0915273903,0.2497541291,0.0020741037,0.0003367293,0.8427063280
0.1155000000,0.1690000000,0.0435000000,6.2130060178,0.2122771204,0.3929233736,3.1734713981,0.6668882420,0.0023900000,0.0011950000,0.0024540000,0.0012270000,0.0006055000,1.6786381584,0.0916272499,0.2500099386,0.0022422141,0.0003343478,0.8426651290
0.1190000000,0.1480000000,0.0245000000,6.9224747967,0.2335358159,0.4466925487,4.6484133914,0.7336744035,0.0022960000,0.0011480000,0.0025700000,0.0012850000,0.0006082500,1.8210642204,0.0915999073,0.2503574395,0.0021143461,0.0003405685,0.8426503301
0.1165000000,0.1635000000,0.0380000000,5.8365258299,0.2167538101,0.4047292274,3.3276856459,0.6809521775,0.0023140000,0.0011570000,0.0024800000,0.0012400000,0.0005992500,1.6895928630,0.0917809006,0.2497508113,0.0021491974,0.0003338071,0.8426227654
0.1145000000,0.1745000000,0.0485000000,6.0122816815,0.2086580790,0.3832008059,2.9672386498,0.6555186880,0.0024080000,0.0012040000,0.0024340000,0.0012170000,0.0006052500,1.6523696936,0.0914628974,0.2495777938,0.0022817305,0.0003327420,0.8425989581
0.1200000000,0.1365000000,0.0155000000,26.0863518658,0.2511877613,0.4906687953,9.6857210592,0.7891296255,0.0030740000,0.0015370000,0.0026380000,0.0013190000,0.0007388000,2.1714036800,0.0902474995,0.2503743938,0.0028686673,0.0003767833,0.8424476957
0.1160000000,0.1660000000,0.0405000000,6.1437298570,0.2144959615,0.3989285706,3.2449698096,0.6738589370,0.0023620000,0.0011810000,0.0024640000,0.0012320000,0.0006032500,1.6833377325,0.0916577718,0.2497551086,0.0022010287,0.0003340926,0.8422563271
0.1150000000,0.1720000000,0.0460000000,5.9654253311,0.2103743613,0.3878140614,3.0293112207,0.6609105481,0.0023860000,0.0011930000,0.0024440000,0.0012220000,0.0006037500,1.6584447184,0.0916066090,0.2496295391,0.0022492430,0.0003331732,0.8422182747
0.1160000000,0.1665000000,0.0410000000,6.1630501330,0.2143041756,0.3982588759,3.2502720777,0.6732564236,0.0023660000,0.0011830000,0.0024640000,0.0012320000,0.0006037500,1.6852680505,0.0917580751,0.2500258984,0.0022090455,0.0003346417,0.8422038787
0.1150000000,0.1725000000,0.0465000000,5.9832314644,0.2102410983,0.3872660327,3.0341376053,0.6604918900,0.0023900000,0.0011950000,0.0024420000,0.0012210000,0.0006040000,1.6599838448,0.0917043684,0.2498915763,0.0022560175,0.0003335288,0.8422009017
0.1195000000,0.1435000000,0.0205000000,7.2490416472,0.2400638026,0.4629287847,5.2346706043,0.7541826787,0.0022880000,0.0011440000,0.0026040000,0.0013020000,0.0006115000,1.8616223791,0.0912262590,0.2497198444,0.0021080547,0.0003419160,0.8420822069
0.1195000000,0.1445000000,0.0215000000,7.7860370178,0.2387347043,0.4594515612,5.2535644221,0.7500071931,0.0023380000,0.0011690000,0.0025960000,0.0012980000,0.0006167500,1.8718502851,0.0914469137,0.2503657192,0.0021535316,0.0003442976,0.8420104052
0.1160000000,0.1670000000,0.0415000000,6.1823960459,0.2141263128,0.3975973877,3.2555656853,0.6726976511,0.0023720000,0.0011860000,0.0024640000,0.0012320000,0.0006045000,1.6871506341,0.0918582235,0.2502969010,0.0022192332,0.0003352825,0.8419937796
0.1185000000,0.1515000000,0.0275000000,6.5899149770,0.2290359045,0.4355937939,4.2175379712,0.7195375151,0.0022960000,0.0011480000,0.0025460000,0.0012730000,0.0006052500,1.7820038455,0.0917417250,0.2503544497,0.0021151538,0.0003388939,0.8419690231
0.1190000000,0.1475000000,0.0240000000,6.8963477489,0.2340693454,0.4481562863,4.6401820379,0.7353505360,0.0022900000,0.0011450000,0.0025720000,0.0012860000,0.0006077500,1.8168189174,0.0914912756,0.2500466984,0.0021069607,0.0003400731,0.8419388979
0.1180000000,0.1550000000,0.0305000000,6.2999999499,0.2251166045,0.4258073246,3.8934569580,0.7072246708,0.0022960000,0.0011480000,0.0025240000,0.0012620000,0.0006025000,1.7503061115,0.0918726513,0.2503445355,0.0021179184,0.0003373564,0.8418993715
0.1200000000,0.1405000000,0.0180000000,8.9241603743,0.2457037694,0.4764287271,6.1823452339,0.7719011570,0.0023840000,0.0011920000,0.0026320000,0.0013160000,0.0006270000,1.9374734967,0.0911705700,0.2500666665,0.0022002522,0.0003486363,0.8418412594
0.1175000000,0.1585000000,0.0335000000,6.0452775660,0.2217019373,0.4171029653,3.6379376939,0.6964971775,0.0022980000,0.0011490000,0.0025060000,0.0012530000,0.0006005000,1.7235856146,0.0919929578,0.2503215015,0.0021261307,0.0003362343,0.8417627011
0.1155000000,0.1700000000,0.0440000000,5.9351655222,0.2120648067,0.3921695696,3.1005651237,0.6662212389,0.0023680000,0.0011840000,0.0024520000,0.0012260000,0.0006025000,1.6660996800,0.0918430779,0.2499293242,0.0022243723,0.0003339414,0.8417272693
0.1155000000,0.1695000000,0.0435000000,5.9172775164,0.2122286331,0.3927566635,3.0955757327,0.6667359147,0.0023640000,0.0011820000,0.0024540000,0.0012270000,0.0006022500,1.6643867637,0.0917441217,0.2496646066,0.0022177860,0.0003335816,0.8416799242
0.1180000000,0.1545000000,0.0300000000,6.2783911531,0.2254807940,0.4268760199,3.8867869474,0.7083688058,0.0022900000,0.0011450000,0.0025260000,0.0012630000,0.0006020000,1.7471821576,0.0917670871,0.2500529667,0.0021102298,0.0003368770,0.8415391602
0.1205000000,0.1355000000,0.0140000000,20.7542415028,0.2557454721,0.5010286463,9.6898020634,0.8034480963,0.0028920000,0.0014460000,0.0026640000,0.0013320000,0.0006945000,2.1530711833,0.0906441731,0.2502317360,0.0026844108,0.0003725476,0.8415367124
0.1175000000,0.1580000000,0.0330000000,6.0254200736,0.2220158545,0.4180261777,3.6317939878,0.6974833775,0.0022920000,0.0011460000,0.0025080000,0.0012540000,0.0006000000,1.7208729373,0.0918888664,0.2500377391,0.0021182826,0.0003357619,0.8415213589
0.1170000000,0.1610000000,0.0355000000,5.7831912288,0.2192217929,0.4109689943,3.4173961387,0.6887055741,0.0022900000,0.0011450000,0.0024920000,0.0012460000,0.0005977500,1.6956122380,0.0918974270,0.2497288550,0.0021206847,0.0003342309,0.8414606004
0.1185000000,0.1510000000,0.0270000000,6.5662455379,0.2294708543,0.4368392052,4.2101755519,0.7209039501,0.0022900000,0.0011450000,0.0025480000,0.0012740000,0.0006047500,1.7783776956,0.0916346480,0.2500540319,0.0021076161,0.0003384068,0.8414548469
0.1155000000,0.1705000000,0.0445000000,5.9530749378,0.2119202056,0.3915891648,3.1055464781,0.6657669611,0.0023740000,0.0011870000,0.0024520000,0.0012260000,0.0006032500,1.6677719976,0.0919418840,0.2501942209,0.0022347063,0.0003345765,0.8414440603
0.1175000000,0.1575000000,0.0325000000,6.0055897840,0.2223346194,0.4189806982,3.6256398367,0.6984848071,0.0022860000,0.0011430000,0.0025080000,0.0012540000,0.0005992500,1.7180833522,0.0917846062,0.2497543449,0.0021088963,0.0003351056,0.8414366694
0.1170000000,0.1615000000,0.0360000000,5.8015203670,0.2189596124,0.4101262081,3.4231150719,0.6878819099,0.0022960000,0.0011480000,0.0024920000,0.0012460000,0.0005985000,1.6980477495,0.0920002468,0.2500052753,0.0021302237,0.0003348809,0.8414259437
0.1200000000,0.1360000000,0.0150000000,25.8393957975,0.2521802551,0.4932305364,9.6677665755,0.7922476367,0.0030600000,0.0015300000,0.0026400000,0.0013200000,0.0007354000,2.1655800613,0.0901344406,0.2499924047,0.0028482322,0.0003758606,0.8414205791
0.1165000000,0.1640000000,0.0385000000,6.1115469236,0.2165352360,0.4039781756,3.3331879836,0.6802655066,0.0023440000,0.0011720000,0.0024760000,0.0012380000,0.0006025000,1.6917569434,0.0918824504,0.2500244252,0.0021806323,0.0003351872,0.8412149153
0.1190000000,0.1470000000,0.0235000000,6.8702721310,0.2346143326,0.4496503385,4.6319360703,0.7370626636,0.0022840000,0.0011420000,0.0025740000,0.0012870000,0.0006072500,1.8124190655,0.0913824568,0.2497365653,0.0020996281,0.0003395772,0.8411926188
0.1205000000,0.1370000000,0.0150000000,13.1059065687,0.2532113819,0.4945626738,7.9458752309,0.7954870171,0.0025920000,0.0012960000,0.0026620000,0.0013310000,0.0006567500,2.0518952908,0.0909926193,0.2501888720,0.0023953347,0.0003601488,0.8411421160
0.1180000000,0.1540000000,0.0295000000,6.2568155516,0.2258673881,0.4279627528,3.8801054313,0.7095833270,0.0022840000,0.0011420000,0.0025280000,0.0012640000,0.0006015000,1.7439632479,0.0916613483,0.2497618333,0.0021025947,0.0003363971,0.8411392572
0.1165000000,0.1645000000,0.0390000000,6.1309852669,0.2163194575,0.4032368792,3.3386812261,0.6795876187,0.0023500000,0.0011750000,0.0024760000,0.0012380000,0.0006032500,1.6938662436,0.0919838411,0.2502982969,0.0021905955,0.0003358330,0.8410835376
0.1160000000,0.1670000000,0.0410000000,5.8678040754,0.2142496826,0.3980653023,3.1665579916,0.6730852290,0.0023420000,0.0011710000,0.0024640000,0.0012320000,0.0006007500,1.6701500432,0.0918753142,0.2496827836,0.0021873501,0.0003339668,0.8409460343
0.1145000000,0.1750000000,0.0490000000,6.2802074860,0.2085523330,0.3827089722,2.9719123295,0.6551864772,0.0024380000,0.0012190000,0.0024300000,0.0012150000,0.0006085000,1.6537559578,0.0915594813,0.2498371498,0.0023169831,0.0003341005,0.8409417732
0.1160000000,0.1675000000,0.0415000000,5.8857717505,0.2140728254,0.3974075579,3.1717219107,0.6725296156,0.0023460000,0.0011730000,0.0024640000,0.0012320000,0.0006012500,1.6720616446,0.0919754890,0.2499501719,0.0021952927,0.0003345149,0.8408709897
0.1160000000,0.1680000000,0.0420000000,5.9037609970,0.2138980216,0.3967577346,3.1768774133,0.6719804533,0.0023520000,0.0011760000,0.0024620000,0.0012310000,0.0006017500,1.6739270490,0.0920755098,0.2502177779,0.0022038580,0.0003349707,0.8408191102
0.1145000000,0.1755000000,0.0495000000,6.2990165163,0.2084475604,0.3822221500,2.9765786541,0.6548573246,0.0024420000,0.0012210000,0.0024300000,0.0012150000,0.0006090000,1.6551103472,0.0916559227,0.2500966232,0.0023256199,0.0003346358,0.8407037172
0.1200000000,0.1400000000,0.0175000000,8.8835364405,0.2465166389,0.4785542544,6.1710333314,0.7744548619,0.0023780000,0.0011890000,0.0026340000,0.0013170000,0.0006265000,1.9312526274,0.0910584934,0.2497279308,0.0021927219,0.0003481166,0.8405602293
0.1150000000,0.1730000000,0.0470000000,6.2530479011,0.2101091730,0.3867479810,3.0389563062,0.6600774345,0.0024200000,0.0012100000,0.0024400000,0.0012200000,0.0006075000,1.6614870892,0.0918019816,0.2501537595,0.0022920586,0.0003350772,0.8404336491
0.1185000000,0.1515000000,0.0270000000,5.9062504936,0.2293119357,0.4363990129,4.0284376683,0.7204046926,0.0022340000,0.0011170000,0.0025480000,0.0012740000,0.0005977500,1.7515368695,0.0917537461,0.2496729421,0.0020593407,0.0003362775,0.8403830954
0.1205000000,0.1385000000,0.0160000000,9.6394970819,0.2508994111,0.4886023468,6.9057720667,0.7882237468,0.0024140000,0.0012070000,0.0026560000,0.0013280000,0.0006337500,1.9799398586,0.0913402819,0.2502591078,0.0022371415,0.0003528475,0.8403754123
0.1195000000,0.1455000000,0.0220000000,6.8513647330,0.2378716648,0.4571651267,4.9195785930,0.7472958748,0.0022720000,0.0011360000,0.0025940000,0.0012970000,0.0006082500,1.8353971799,0.0916768660,0.2502288071,0.0020994722,0.0003419547,0.8402706036
0.1205000000,0.1350000000,0.0135000000,20.5860317006,0.2568571315,0.5038795719,9.6717058303,0.8069404773,0.0028800000,0.0014400000,0.0026660000,0.0013330000,0.0006932500,2.1459695802,0.0905299864,0.2498515945,0.0026678761,0.0003717161,0.8401496991
0.1150000000,0.1735000000,0.0475000000,6.2719814782,0.2099812104,0.3862354642,3.0437673598,0.6596754279,0.0024260000,0.0012130000,0.0024400000,0.0012200000,0.0006082500,1.6629552529,0.0918994492,0.2504160804,0.0023028220,0.0003357087,0.8401090263
0.1190000000,0.1480000000,0.0240000000,6.1526140735,0.2338680046,0.4476200578,4.3987212272,0.7347180051,0.0022300000,0.0011150000,0.0025720000,0.0012860000,0.0006002500,1.7841028576,0.0916107602,0.2496403401,0.0020563147,0.0003377689,0.8401062856
0.1170000000,0.1620000000,0.0365000000,6.0779755016,0.2187010510,0.4093039234,3.4288244369,0.6870696150,0.0023260000,0.0011630000,0.0024880000,0.0012440000,0.0006017500,1.7004199195,0.0921029034,0.2502820067,0.0021609606,0.0003362677,0.8401043350
0.1200000000,0.1355000000,0.0145000000,25.5956032591,0.2532135014,0.4958751463,9.6497786874,0.7954936757,0.0030480000,0.0015240000,0.0026440000,0.0013220000,0.0007319000,2.1593660930,0.0900211728,0.2496109945,0.0028319281,0.0003752082,0.8400843234
0.1200000000,0.1420000000,0.0190000000,7.7086508104,0.2438434677,0.4715751979,5.6609530660,0.7660568468,0.0023120000,0.0011560000,0.0026240000,0.0013120000,0.0006170000,1.8931620516,0.0915144385,0.2502196240,0.0021401334,0.0003459246,0.8400356814
0.1180000000,0.1560000000,0.0310000000,5.9875286258,0.2246475951,0.4244083233,3.7572005130,0.7057512344,0.0022740000,0.0011370000,0.0025220000,0.0012610000,0.0005995000,1.7307734811,0.0920968057,0.2502634413,0.0021022537,0.0003369822,0.8400163947
0.1165000000,0.1645000000,0.0385000000,5.8169697298,0.2164669819,0.4037537594,3.2428795769,0.6800510801,0.0023180000,0.0011590000,0.0024760000,0.0012380000,0.0005992500,1.6756768685,0.0920000615,0.2496838672,0.0021574229,0.0003344202,0.8399451986
0.1175000000,0.1590000000,0.0335000000,5.7467654262,0.2215979717,0.4168068934,3.5211420794,0.6961705599,0.0022720000,0.0011360000,0.0025060000,0.0012530000,0.0005972500,1.7040662287,0.0921113314,0.2499682148,0.0021041906,0.0003354695,0.8399412487
0.1190000000,0.1490000000,0.0250000000,6.5242412621,0.2328222986,0.4447489215,4.4143394178,0.7314328229,0.0022700000,0.0011350000,0.0025660000,0.0012830000,0.0006045000,1.7926493391,0.0918278750,0.2502482835,0.0020942826,0.0003398550,0.8398703547
0.1155000000,0.1710000000,0.0450000000,6.2247074877,0.2117798745,0.3910152994,3.1105198346,0.6653260981,0.0024040000,0.0012020000,0.0024480000,0.0012240000,0.0006065000,1.6694046605,0.0920405407,0.2504592873,0.0022685444,0.0003359480,0.8398699994
0.1185000000,0.1525000000,0.0280000000,6.2386599441,0.2284576612,0.4339513991,4.0424737670,0.7177209099,0.0022720000,0.0011360000,0.0025420000,0.0012710000,0.0006017500,1.7588159316,0.0919677610,0.2502623229,0.0020964442,0.0003382574,0.8398517171
0.1150000000,0.1730000000,0.0465000000,5.9430292734,0.2102039605,0.3871264516,2.9660313870,0.6603752181,0.0023900000,0.0011950000,0.0024400000,0.0012200000,0.0006037500,1.6471271235,0.0918209001,0.2495550386,0.0022583574,0.0003337690,0.8398506265
0.1165000000,0.1655000000,0.0395000000,5.8530813311,0.2160407351,0.4022894636,3.2535735609,0.6787119863,0.0023300000,0.0011650000,0.0024740000,0.0012370000,0.0006005000,1.6799043157,0.0922027356,0.2502242061,0.0021755813,0.0003355258,0.8398403321
0.1165000000,0.1660000000,0.0400000000,5.8711698081,0.2158315793,0.4015816055,3.2589073562,0.6780549040,0.0023340000,0.0011670000,0.0024740000,0.0012370000,0.0006010000,1.6819400288,0.0923038363,0.2504947572,0.0021834266,0.0003360783,0.8398246181
0.1165000000,0.1650000000,0.0390000000,5.8350146690,0.2162525133,0.4030169124,3.2482309823,0.6793773070,0.0023240000,0.0011620000,0.0024760000,0.0012380000,0.0006000000,1.6778170443,0.0921014776,0.2499539052,0.0021672537,0.0003350652,0.8398132100
0.1160000000,0.1680000000,0.0415000000,5.6190634167,0.2140197482,0.3972191932,3.0938519156,0.6723628686,0.0023220000,0.0011610000,0.0024640000,0.0012320000,0.0005982500,1.6576958527,0.0920927499,0.2496186182,0.0021735989,0.0003338362,0.8397515789
0.1145000000,0.1760000000,0.0495000000,6.0065380323,0.2084196416,0.3820991974,2.9125111057,0.6547696150,0.0024180000,0.0012090000,0.0024320000,0.0012160000,0.0006062500,1.6429320203,0.0917721250,0.2497550624,0.0023034346,0.0003341423,0.8397395075
0.1175000000,0.1585000000,0.0330000000,5.7283660131,0.2219096424,0.4177236212,3.5151875801,0.6971497023,0.0022680000,0.0011340000,0.0025060000,0.0012530000,0.0005967500,1.7013128804,0.0920072170,0.2496890221,0.0020968205,0.0003349063,0.8397362596
0.1180000000,0.1555000000,0.0305000000,5.9675912658,0.2249940306,0.4254515743,3.7507771430,0.7068395937,0.0022680000,0.0011340000,0.0025240000,0.0012620000,0.0005990000,1.7276881811,0.0919913934,0.2499766154,0.0020946500,0.0003365045,0.8396826316
0.1205000000,0.1375000000,0.0150000000,8.7986302593,0.2528008386,0.4935228083,6.8802424875,0.7941972573,0.0023500000,0.0011750000,0.0026680000,0.0013340000,0.0006272500,1.9652688822,0.0911133238,0.2495635844,0.0021830712,0.0003501485,0.8395930419
0.1200000000,0.1410000000,0.0180000000,7.1704859634,0.2453843083,0.4756117699,5.6403329664,0.7708975403,0.0022620000,0.0011310000,0.0026320000,0.0013160000,0.0006117500,1.8809843458,0.0912908569,0.2495619167,0.0020961959,0.0003435275,0.8395800718
0.1150000000,0.1735000000,0.0470000000,5.9606265254,0.2100726774,0.3866109835,2.9707477993,0.6599627800,0.0023960000,0.0011980000,0.0024400000,0.0012200000,0.0006045000,1.6486536308,0.0919185415,0.2498140942,0.0022689390,0.0003343997,0.8395329635
0.1180000000,0.1550000000,0.0300000000,5.9476813233,0.2253475677,0.4265120407,3.7443427166,0.7079502633,0.0022640000,0.0011320000,0.0025240000,0.0012620000,0.0005985000,1.7245119856,0.0918858075,0.2496902339,0.0020873846,0.0003359345,0.8393686625
0.1195000000,0.1450000000,0.0215000000,6.8251178351,0.2384864719,0.4588177740,4.9107568680,0.7492273482,0.0022660000,0.0011330000,0.0025960000,0.0012980000,0.0006077500,1.8304211450,0.0915668113,0.2499134241,0.0020923325,0.0003414526,0.8393669480
0.1195000000,0.1370000000,0.0165000000,34.3007469394,0.2478841859,0.4834181592,9.6633939987,0.7787511372,0.0032960000,0.0016480000,0.0026200000,0.0013100000,0.0008462000,2.1815838325,0.0897370308,0.2501377962,0.0031166251,0.0003829976,0.8393659892
0.1185000000,0.1520000000,0.0275000000,6.2169600547,0.2288808394,0.4351641862,4.0354618414,0.7190503635,0.0022660000,0.0011330000,0.0025440000,0.0012720000,0.0006012500,1.7552334309,0.0918608433,0.2499673685,0.0020889999,0.0003377723,0.8393573227
0.1150000000,0.1740000000,0.0475000000,5.9782443991,0.2099504962,0.3861009955,2.9754567189,0.6595789365,0.0024000000,0.0012000000,0.0024400000,0.0012200000,0.0006050000,1.6501452864,0.0920160375,0.2500732999,0.0022773204,0.0003349384,0.8393345117
0.1155000000,0.1705000000,0.0440000000,5.8957856930,0.2120204136,0.3920072292,3.0278532561,0.6660817737,0.0023680000,0.0011840000,0.0024500000,0.0012250000,0.0006022500,1.6525241791,0.0919599720,0.2495951167,0.0022266286,0.0003341825,0.8392646967
0.1190000000,0.1485000000,0.0245000000,6.5004674572,0.2333397484,0.4461701602,4.4065372341,0.7330584394,0.0022640000,0.0011320000,0.0025680000,0.0012840000,0.0006040000,1.7884494231,0.0917194105,0.2499439978,0.0020870003,0.0003393618,0.8391820625
0.1160000000,0.1685000000,0.0425000000,6.1759853054,0.2137252223,0.3961156462,3.1820245404,0.6714375882,0.0023820000,0.0011910000,0.0024600000,0.0012300000,0.0006052500,1.6757473783,0.0921753773,0.2504855907,0.0022383564,0.0003365323,0.8391485212
0.1150000000,0.1745000000,0.0480000000,5.9958829750,0.2098408524,0.3855963722,2.9801581812,0.6592344802,0.0024060000,0.0012030000,0.0024400000,0.0012200000,0.0006057500,1.6516028560,0.0921133888,0.2503326477,0.0022880014,0.0003355691,0.8389817486
0.1155000000,0.1710000000,0.0445000000,5.9134651272,0.2118793163,0.3914298780,3.0327239461,0.6656385037,0.0023740000,0.0011870000,0.0024500000,0.0012250000,0.0006030000,1.6542210476,0.0920588054,0.2498567194,0.0022369818,0.0003348179,0.8389815295
0.1200000000,0.1415000000,0.0185000000,7.6764907729,0.2446036289,0.4735675108,5.6506524177,0.7684449635,0.0023040000,0.0011520000,0.0026260000,0.0013130000,0.0006162500,1.8872071051,0.0914027475,0.2498903303,0.0021311721,0.0003453196,0.8389659763
0.1155000000,0.1715000000,0.0450000000,5.9311653476,0.2117397031,0.3908589981,3.0375868075,0.6651998956,0.0023780000,0.0011890000,0.0024500000,0.0012250000,0.0006035000,1.6558785478,0.0921574897,0.2501185054,0.0022451868,0.0003353611,0.8388274695
